transcript_id TPM FPKM fold.change log2.FC
TRINITY_DN1001_c3_g1_i1 70.41 55.89 46.4846035641949 5.53868104681298
TRINITY_DN10023_c0_g1_i2 85.14 67.58 56.2093331551705 5.81273779435036
TRINITY_DN10040_c0_g2_i4 118.67 94.2 78.3458018031957 6.29178406416105
TRINITY_DN10051_c0_g1_i1 112.98 89.69 74.5892701417801 6.22089620490403
TRINITY_DN10053_c0_g2_i2 59.88 47.53 39.5327092944751 5.30497492562707
TRINITY_DN100567_c1_g1_i1 258.83 205.45 170.879277666817 7.41683364343024
TRINITY_DN100597_c0_g1_i2 3093.68 2455.71 2042.44408968156 10.9960808709189
TRINITY_DN100597_c0_g1_i4 273.97 217.47 180.874688801058 7.49884672434482
TRINITY_DN100597_c0_g1_i6 467.91 371.42 308.913660754473 8.27105986089229
TRINITY_DN10059_c0_g1_i2 89.43 70.99 59.0415863761674 5.88365958028098
TRINITY_DN1008_c0_g1_i2 112.24 89.1 74.1007229661303 6.21141571318855
TRINITY_DN1010_c2_g1_i1 81.9 65.01 54.0702887644875 5.75676415609702
TRINITY_DN101200_c0_g1_i5 63.07 50.06 41.6387437408574 5.37985463743979
TRINITY_DN10131_c0_g2_i1 131.83 104.64 87.0340191431304 6.44350751488312
TRINITY_DN10132_c0_g1_i1 67.61 53.67 44.6360466833577 5.48013735138068
TRINITY_DN10192_c0_g1_i5 93.73 74.4 61.8804415860245 5.95141158695056
TRINITY_DN10240_c0_g1_i3 130.23 103.38 85.9777009255092 6.42589062754269
TRINITY_DN10262_c0_g1_i3 129.84 103.07 85.720223359964 6.42156370411662
TRINITY_DN1026_c0_g1_i5 59.53 47.25 39.3016396843704 5.29651759859676
TRINITY_DN10293_c0_g1_i5 103.66 82.28 68.4362165241364 6.09668809795335
TRINITY_DN10325_c0_g1_i7 76.59 60.79 50.5646326797569 5.66005674269693
TRINITY_DN1035_c19_g1_i1 76.93 61.07 50.7891003010015 5.66644701257549
TRINITY_DN1039_c1_g3_i1 61.41 48.75 40.5428135900754 5.34137430731322
TRINITY_DN1039_c6_g1_i24 96.09 76.28 63.4385109570159 5.98728700306449
TRINITY_DN10406_c1_g1_i4 145.7 115.65 96.1909776921346 6.58782967652053
TRINITY_DN1041_c0_g1_i3 76.62 60.82 50.5844386463373 5.66062172999253
TRINITY_DN1041_c0_g1_i9 484.57 384.64 319.912574195454 8.3215338886144
TRINITY_DN10457_c0_g1_i2 1135.13 901.05 749.411561480252 9.54961442466294
TRINITY_DN1047_c0_g1_i4 67.23 53.36 44.3851711066727 5.4720058538002
TRINITY_DN10491_c0_g2_i2 97.7 77.55 64.5014311634972 6.0112592664244
TRINITY_DN10531_c0_g1_i3 86.07 68.32 56.8233181191628 5.82841117305847
TRINITY_DN105349_c0_g1_i1 573.44 455.19 378.584449195454 8.56447134162625
TRINITY_DN10535_c0_g1_i2 63.06 50.06 41.6321417519973 5.37962587425198
TRINITY_DN10550_c0_g1_i6 96.38 76.51 63.6299686339597 5.99163450530864
TRINITY_DN10593_c0_g1_i3 184.81 146.7 122.011356124114 6.93087162167339
TRINITY_DN10613_c0_g1_i1 138.44 109.89 91.3979337796782 6.5140896457341
TRINITY_DN10624_c0_g1_i3 207.83 164.97 137.20913448014 7.10023271961291
TRINITY_DN10624_c0_g1_i4 565.4 448.8 373.276450151907 8.54410068228719
TRINITY_DN1064_c0_g1_i1 70.53 55.99 46.5638274305165 5.54113774394283
TRINITY_DN10683_c0_g1_i3 106.13 84.24 70.0669077725892 6.13066132279305
TRINITY_DN10683_c0_g1_i5 175.66 139.43 115.970536317092 6.85761450798554
TRINITY_DN1070_c0_g1_i2 2907.25 2307.73 1919.3632113621 10.9064120309259
TRINITY_DN1070_c0_g1_i3 108.93 86.47 71.9154646534264 6.16823013509001
TRINITY_DN1070_c1_g1_i10 84.21 66.85 55.5953481911781 5.79689226880233
TRINITY_DN1070_c1_g1_i15 563.65 447.41 372.121102101384 8.53962839435774
TRINITY_DN107148_c0_g1_i1 435.36 345.58 287.424187014741 8.16703766081833
TRINITY_DN107154_c0_g1_i1 574.26 455.84 379.125812281985 8.56653287362037
TRINITY_DN10812_c0_g1_i2 113.12 89.79 74.681697985822 6.22268282437805
TRINITY_DN10910_c0_g1_i1 489.72 388.73 323.312598458422 8.33678591554791
TRINITY_DN10914_c0_g1_i3 376.29 298.7 248.426238817936 7.9566737490551
TRINITY_DN1099_c0_g1_i7 348.33 276.5 229.967077965005 7.84528352983024
TRINITY_DN1099_c2_g1_i6 168.2 133.51 111.045452627433 6.79500650471116
TRINITY_DN10_c2_g2_i1 400.87 318.2 264.653927436143 8.04796325334738
TRINITY_DN10_c2_g2_i2 492.96 391.31 325.451642849105 8.346299386608
TRINITY_DN10_c2_g3_i3 259.8 206.23 171.51967058625 7.42223022990389
TRINITY_DN11004_c0_g1_i9 135.55 107.59 89.4899589990998 6.48365391229372
TRINITY_DN11011_c2_g1_i1 68.06 54.02 44.9331361820637 5.48970785553366
TRINITY_DN11017_c0_g1_i5 65.54 52.02 43.2694349893102 5.43527637711141
TRINITY_DN11031_c0_g1_i1 358.74 284.76 236.839748368403 7.88776741585002
